amount,timestamp,device_id,location,region,account_age_days,transaction_type,velocity_last_1hr,device_change_flag,is_night,is_fraud
7492.45,2025-05-15 08:52:03,1e172fda-6657-4292-a3bf-3b5b26852685,Arua,Northern,871,deposit,1,0,0,0
43240.49,2025-03-28 10:18:40,9100dbbd-0589-4d97-9fee-a87e0b328ead,Entebbe,Central,875,withdrawal,0,0,0,0
31086.41,2025-02-12 00:18:08,b9cd2e22-924c-4285-84c2-d7481605b63a,Arua,Northern,373,deposit,2,0,1,0
18381.52,2025-01-09 15:50:07,17fa80a3-120b-4c0b-864d-3c066b72880a,Lira,Northern,539,deposit,0,0,0,0
2505.63,2025-01-23 22:00:03,2880b8f7-0e9d-4027-b737-d2362e0013d6,Mbarara,Western,903,deposit,2,0,1,0
27328.2,2025-02-10 04:54:32,927b1b79-b404-4adb-9d74-e66bce345b9a,Njeru,Eastern,101,deposit,0,0,1,0
46238.07,2025-05-09 06:27:58,776f81be-701b-4352-87f4-1fe12b3813c9,Hoima,Western,105,withdrawal,0,0,0,0
30222.61,2025-04-20 02:53:56,155b2fcb-ddfb-4fca-85aa-e08259175f3b,Iganga,Eastern,117,withdrawal,1,0,1,0
48610.88,2025-03-17 05:37:31,fc19016f-e76d-4562-8e6b-e745dee36e7e,Kasese,Western,119,airtime,1,0,1,0
7686.1,2025-05-13 16:59:32,0e781079-2ffd-492d-88b0-372f1154f595,Njeru,Eastern,459,withdrawal,2,0,0,0
28846.95,2025-04-16 19:31:30,004974c0-691d-48d5-9790-9dcd05a2aa62,Hoima,Western,416,deposit,0,0,0,0
40108.13,2025-04-09 14:19:53,61ef876f-e578-4218-b82e-0bef0f9b12af,Fort Portal,Western,66,airtime,1,0,0,0
26751.5,2025-03-03 21:19:04,13e1aed8-a883-4f25-9e05-c7c29c40e0ed,Njeru,Eastern,788,transfer,1,0,0,0
5462.25,2025-02-11 16:02:28,d45758be-5425-4a0e-b5eb-c8c0d2369e52,Kasese,Western,569,airtime,2,0,0,0
29561.41,2025-04-03 00:14:02,ee1bd433-3ad4-4b0d-b946-40b91ccab5c3,Soroti,Eastern,232,airtime,2,0,1,0
30975.16,2025-02-06 19:57:28,891e4d31-b9a9-4a18-be39-8007239c7988,Mukono,Central,847,airtime,1,0,0,0
36706.75,2025-01-04 23:05:11,84e216a9-d11c-4174-912c-f8bb0de30a90,Kasese,Western,189,airtime,1,0,1,0
38299.36,2025-02-11 11:28:20,e391cc1e-8b05-46e1-9736-571c3cc73082,Mukono,Central,889,deposit,1,0,0,0
38767.86,2025-01-07 15:56:46,cb9eb479-979e-4613-9ec9-9019ab58a314,Fort Portal,Western,284,deposit,0,0,0,0
33508.78,2025-02-24 10:46:03,a4ec37ea-5583-40c2-891f-62ca0b9083a6,Gulu,Northern,258,withdrawal,1,0,0,0
11574.75,2025-02-12 11:12:27,ed266115-a132-4b8f-9763-5f5677253188,Iganga,Eastern,131,transfer,2,0,0,0
20807.55,2025-05-01 12:07:04,00652684-ea9a-41b0-80dd-a39610dcf77a,Mukono,Central,861,deposit,0,0,0,0
39030.37,2025-05-11 15:19:10,b65b88f0-cd6a-41ad-8a70-ac1d3783c753,Kabale,Western,697,deposit,1,0,0,0
47717.92,2025-03-27 10:15:42,43b293f8-b0d3-48de-a75f-e751abf80521,Arua,Northern,792,withdrawal,0,0,0,0
4868.4,2025-03-27 08:57:32,35071ad9-2ab5-4921-b982-ae728d0acac0,Mbale,Eastern,678,withdrawal,2,0,0,0
27241.3,2025-01-11 08:07:42,574dccff-c3cc-45f4-8f63-96b94a96c640,Kabale,Western,42,withdrawal,0,0,0,0
16313.59,2025-03-11 03:50:23,70b404fe-0240-4d3e-bb82-09b187481454,Lira,Northern,169,airtime,0,0,1,0
12044.3,2025-02-24 10:27:22,2e66dd60-a6c8-49fe-adff-7f167fdd8c66,Gulu,Northern,529,withdrawal,2,0,0,0
25784.72,2025-04-21 12:09:04,6144182e-32c8-4109-b33a-ff1bcf820cbb,Luwero,Central,781,airtime,0,0,0,0
30698.38,2025-02-21 02:33:32,8f62bf30-5228-40d6-a52f-7b3d373b1688,Kabale,Western,425,airtime,1,0,1,0
1478.84,2025-04-02 01:34:53,b59a3985-056f-4cf5-8b17-027d0a19dc2e,Entebbe,Central,696,deposit,1,0,1,0
39230.12,2025-01-14 00:36:07,e35033eb-c37d-4ccf-9b1d-c475646430e7,Gulu,Northern,535,withdrawal,2,0,1,0
41174.22,2025-04-18 16:54:09,2fc212bf-8910-437a-a7bc-7473aba892b0,Soroti,Eastern,815,deposit,2,0,0,0
48310.03,2025-04-02 05:46:09,70499824-3695-47c0-9d1a-967936f0a81b,Luwero,Central,229,transfer,2,0,1,0
9851.54,2025-02-27 10:06:06,1f509235-69f6-468a-aad0-7603ae8b5278,Masaka,Central,113,airtime,0,0,0,0
30133.08,2025-03-29 19:38:36,34af9b7a-5ab5-4356-8e08-f7c370a8ae1f,Masaka,Central,275,airtime,1,0,0,0
21904.64,2025-03-11 16:45:04,b1020d83-13de-4a50-bb38-10f6751ee406,Soroti,Eastern,468,deposit,0,0,0,0
17406.56,2025-01-06 18:47:48,15871a02-4240-4309-8852-9df625e64dad,Mbale,Eastern,727,airtime,1,0,0,0
28716.04,2025-04-19 03:39:21,74d1eeb0-be72-47be-94a9-791da3a36735,Mukono,Central,426,withdrawal,0,0,1,0
39336.77,2025-04-24 06:08:52,55577622-145a-49b4-a73f-01815c24cb50,Tororo,Eastern,528,airtime,2,0,0,0
2129.59,2025-04-06 04:56:50,77789e63-9f7f-40d8-88ce-e175ed97600c,Kampala,Central,619,withdrawal,2,0,1,0
48500.61,2025-03-28 09:34:47,1dbc1342-c0be-416e-b189-50386f78095c,Mbale,Eastern,419,withdrawal,2,0,0,0
40684.2,2025-01-29 09:20:53,3336f22a-1da6-4e1d-b9ff-ba1935d91bfa,Arua,Northern,412,withdrawal,1,0,0,0
37806.53,2025-03-31 21:07:44,a86b093f-091e-489e-bfe0-a5c3feead7f8,Mbarara,Western,334,withdrawal,2,0,0,0
38258.98,2025-01-23 19:28:21,76e41067-e184-4074-957c-4afc889494fe,Masaka,Central,667,airtime,0,0,0,0
20063.97,2025-05-19 19:14:30,505ccf3a-557d-49ea-a533-3bf6037b2d86,Gulu,Northern,348,transfer,1,0,0,0
37829.41,2025-03-25 09:08:48,e70d9003-0c66-40b5-87a9-e4dc11edb8be,Entebbe,Central,37,airtime,1,0,0,0
19951.74,2025-05-02 00:21:05,a7e934b1-91be-4d7c-8ae0-7e67b9f6d592,Njeru,Eastern,407,airtime,2,0,1,0
45036.63,2025-05-04 17:52:47,34b18ea7-5c12-4fd2-9a08-5de14ef77843,Soroti,Eastern,641,airtime,1,0,0,0
9683.9,2025-02-06 21:02:26,8d662c66-5316-4078-91fc-c0475c3614c6,Njeru,Eastern,874,transfer,1,0,0,0
15325.02,2025-02-23 07:38:21,f63923e7-915e-4ecd-a905-4ef6b436bf53,Masaka,Central,407,transfer,0,0,0,0
28015.54,2025-04-22 21:12:24,a8fa2a36-9b11-4d1c-b7dd-fa4251f3f175,Jinja,Eastern,281,airtime,0,0,0,0
16641.34,2025-05-03 14:03:35,4c30dd30-a3e0-4abb-b2da-4b924ee9cf37,Gulu,Northern,113,airtime,0,0,0,0
21787.63,2025-03-25 08:43:19,25ce7be1-6d7c-42f3-93fc-0e0658fe8c64,Jinja,Eastern,657,withdrawal,1,0,0,0
25128.71,2025-01-23 18:19:38,66191844-43d5-428b-a5d9-74683dd85495,Kampala,Central,674,withdrawal,1,0,0,0
42961.31,2025-03-30 09:57:30,0b8bfc65-ca8f-4783-8764-bf63a1fa4d9a,Kampala,Central,524,transfer,0,0,0,0
26636.42,2025-01-16 20:42:51,50237cbe-24e3-4676-93f4-61d9c07b50d1,Njeru,Eastern,765,airtime,0,0,0,0
18760.53,2025-05-03 20:35:52,c2bf6e9f-cd27-427a-ab93-604348db8b03,Kampala,Central,130,deposit,2,0,0,0
13139.07,2025-05-13 17:28:32,40ab67cd-0da1-4442-8482-2c7675aa1d28,Mbarara,Western,500,deposit,0,0,0,0
21025.12,2025-01-16 21:31:49,9d47e32e-f172-4eef-bdea-ba8267b0109f,Gulu,Northern,636,airtime,0,0,0,0
26271.07,2025-01-25 14:05:34,3875a36d-1c2e-4022-a17b-d664dd7bb034,Soroti,Eastern,208,deposit,0,0,0,0
37559.63,2025-04-07 02:31:03,9c690a7d-f34d-4d67-a83e-c577025d1df7,Kasese,Western,976,deposit,1,0,1,0
6931.39,2025-05-13 13:31:14,a698e8d8-cf60-4a91-a4c7-d21e3bcb2e40,Lira,Northern,719,airtime,1,0,0,0
11858.85,2025-03-19 22:31:26,65eca024-abd8-4625-8145-3d4d9f1e65bd,Iganga,Eastern,774,transfer,0,0,1,0
19603.05,2025-03-01 01:40:05,ac48b716-5c6c-436b-a046-cbd8e491f4d0,Kabale,Western,143,deposit,1,0,1,0
18659.52,2025-01-14 22:00:59,16b4fad7-d6e3-42ca-978f-a6a2ac4e9cd1,Mbale,Eastern,242,withdrawal,2,0,1,0
20195.66,2025-03-28 04:48:49,66047706-1ece-4e6f-a7a6-b59bddf763ea,Iganga,Eastern,261,airtime,1,0,1,0
39882.54,2025-04-10 19:10:48,00750289-a136-44dc-b6ab-4bb32d25e847,Mbarara,Western,682,deposit,1,0,0,0
16883.57,2025-04-18 17:13:13,64b8a2f3-b05c-4e51-adc9-aa711b67db3f,Lira,Northern,543,transfer,1,0,0,0
25593.01,2025-05-14 17:58:36,e46e73be-5c53-4518-8d7f-e04534be285f,Soroti,Eastern,621,transfer,2,0,0,0
31571.44,2025-05-07 20:17:47,36539c8a-2d94-45e8-b96d-1f64972cf1fd,Njeru,Eastern,398,deposit,2,0,0,0
12376.75,2025-02-11 17:42:11,f6d75bb2-2edb-419c-b5d4-0634a1f7f632,Masaka,Central,959,deposit,1,0,0,0
36216.07,2025-01-14 02:25:13,3c0fd77c-8d0e-42a6-95de-b8ff12d11ad3,Bushenyi,Western,356,deposit,1,0,1,0
27808.45,2025-05-03 00:58:41,a6ef2594-89e4-49ab-b18d-e4b48fddf1ed,Hoima,Western,680,airtime,0,0,1,0
22892.28,2025-03-28 13:03:35,6f91f920-4199-4ee5-ae8a-cf1952748769,Hoima,Western,306,withdrawal,1,0,0,0
40679.42,2025-04-26 17:50:34,06fb3725-a331-4d63-b552-4cfc6883e2a7,Arua,Northern,461,withdrawal,1,0,0,0
12931.27,2025-04-06 04:44:10,db04d362-20a7-464c-8820-f85baa079db6,Arua,Northern,590,transfer,0,0,1,0
44275.62,2025-04-21 20:15:31,e8c3f990-29e9-4022-8d89-d43a8851019d,Kabale,Western,270,withdrawal,2,0,0,0
28491.39,2025-04-20 14:42:03,8caab5db-cfc5-45e2-891b-1e80de8d0711,Kasese,Western,331,transfer,2,0,0,0
30849.57,2025-01-15 04:46:17,bf6b751a-cf8c-4592-9b8f-ade9cd9242cc,Gulu,Northern,466,airtime,2,0,1,0
43877.89,2025-04-30 04:15:00,6bd136a9-2c69-4ce9-90bd-2e09834ef988,Mbarara,Western,980,airtime,1,0,1,0
41061.55,2025-03-15 03:06:09,d7f8ac53-7c12-4967-9fa6-68844cbc5da7,Mbale,Eastern,401,withdrawal,2,0,1,0
30476.54,2025-03-12 04:26:48,1401e991-c28d-405c-8ea5-24c40c9ce53e,Mukono,Central,622,deposit,0,0,1,0
37906.2,2025-01-21 20:25:01,4af83688-178b-40cd-a800-fbcafa4da463,Luwero,Central,369,transfer,2,0,0,0
22232.66,2025-04-25 20:30:16,96cfda9b-3ee3-400e-bd53-79a7f8b16f9b,Gulu,Northern,133,airtime,1,0,0,0
27821.51,2025-04-16 21:22:59,b604d34d-a713-473c-acc6-089541081ccd,Kampala,Central,571,withdrawal,1,0,0,0
4041.44,2025-04-28 13:04:29,2a777b2b-c166-4447-b4cf-4992fdf460f2,Fort Portal,Western,616,airtime,2,0,0,0
5403.04,2025-01-12 08:49:07,cfdc34b9-2740-4796-bd6b-3091528dd218,Kabale,Western,370,airtime,1,0,0,0
41641.84,2025-03-13 17:01:45,416bf9d9-babe-4c31-bf0a-d341239d417a,Kampala,Central,672,airtime,2,0,0,0
3923.91,2025-01-26 18:18:21,efebaf0f-d38a-4dfb-909e-57bef4a6a91c,Jinja,Eastern,966,transfer,1,0,0,0
9300.56,2025-05-11 16:38:47,259a589c-f47a-4da0-82b3-29980f5dec2b,Arua,Northern,524,withdrawal,1,0,0,0
39995.8,2025-05-14 01:53:13,ca4c2b8b-ba6e-4342-bf82-365b789fcf0b,Luwero,Central,450,withdrawal,2,0,1,0
1056.15,2025-03-16 16:39:14,523b0e68-5da4-4786-860f-5e4913cafd01,Bushenyi,Western,392,transfer,2,0,0,0
14837.81,2025-03-09 18:31:02,1f1d30bd-72c0-4f56-b1a4-1c5a02d53e39,Arua,Northern,961,airtime,0,0,0,0
29617.89,2025-03-23 03:42:11,dbbb0a1d-3bf8-43d1-b2f1-1866a4b28557,Masaka,Central,130,deposit,1,0,1,0
30177.05,2025-03-07 07:39:13,fa3749cf-dc48-421a-9e72-f3a602c877b0,Kabale,Western,60,deposit,1,0,0,0
39080.49,2025-04-03 20:15:58,a919690f-57d4-42c7-b63e-3d87a79a880a,Masaka,Central,401,airtime,2,0,0,0
25790.39,2025-04-07 16:05:05,14b155fa-9d11-4e7f-a2f3-2b5426ab37f8,Luwero,Central,722,withdrawal,0,0,0,0
25960.69,2025-01-18 07:22:57,f8ed3db9-cefa-47b6-9fe4-c320722358ce,Soroti,Eastern,211,airtime,0,0,0,0
36540.22,2025-04-20 21:21:49,f34f962f-89cd-44c1-9d60-4bbc4f74e0c2,Arua,Northern,674,deposit,1,0,0,0
25432.6,2025-02-25 13:32:36,bb8a8f81-3a44-448d-a0e6-328d87b3b0c9,Njeru,Eastern,280,transfer,2,0,0,0
30816.06,2025-04-12 02:37:54,fab87be1-b391-4e8a-85f6-afce70832c83,Arua,Northern,336,withdrawal,0,0,1,0
44990.93,2025-01-24 15:53:25,49a544e9-dd3e-43be-a1de-192b7d1b024a,Mbarara,Western,156,withdrawal,1,0,0,0
20671.1,2025-03-08 03:09:49,33f8774a-931c-466a-8b19-4fdf6822fa6c,Masaka,Central,335,withdrawal,2,0,1,0
19871.13,2025-05-12 04:39:44,3c69d036-8a42-43f8-acd5-6f0de4547a1e,Kabale,Western,428,withdrawal,1,0,1,0
1173.9,2025-02-28 10:47:44,aaa06336-64ad-4f70-afd7-a55d84d9273c,Masaka,Central,222,airtime,2,0,0,0
31057.89,2025-01-19 14:48:48,246d8deb-966f-4b14-9cc2-f96a8a1134b2,Njeru,Eastern,248,withdrawal,2,0,0,0
2458.82,2025-02-18 03:32:44,30a5ef1b-0e13-4f08-b87a-9ecaeb15dcba,Entebbe,Central,450,transfer,0,0,1,0
25703.28,2025-02-18 04:28:17,b2d5336d-ac7c-49a3-bdf3-8bd019d9cc06,Kabale,Western,647,withdrawal,1,0,1,0
40407.46,2025-01-28 03:17:35,69fa5823-e3db-4e50-a1c9-16403e184f55,Mukono,Central,916,withdrawal,1,0,1,0
27946.13,2025-04-02 13:43:36,ca1a940b-ac52-44e6-a203-be9b6e5576ad,Hoima,Western,534,transfer,0,0,0,0
14212.17,2025-02-19 08:59:57,a0fa3d86-173a-4df6-8dd5-b155f5fbfe15,Njeru,Eastern,70,airtime,1,0,0,0
39522.25,2025-02-18 11:18:57,6858a0b4-49fa-4534-807f-61fa2c7e8622,Hoima,Western,682,airtime,0,0,0,0
14216.13,2025-04-01 21:29:47,76b1e660-b0ea-4be5-95f0-ece1df77394c,Entebbe,Central,220,deposit,0,0,0,0
36918.56,2025-05-21 12:45:11,88b265e9-d878-4fce-93e2-5d52da17da4d,Lira,Northern,644,deposit,0,0,0,0
30902.66,2025-01-24 22:46:23,c9858762-79ab-4022-a2f7-43e8ef13938b,Mbale,Eastern,732,withdrawal,2,0,1,0
9329.82,2025-01-06 13:41:26,5bef08bc-92e8-4f50-b29b-2c49b1fcb7c5,Gulu,Northern,598,withdrawal,0,0,0,0
45351.56,2025-02-09 05:08:57,f421429d-6384-4f6f-8204-faab1508c9e4,Gulu,Northern,252,transfer,1,0,1,0
10831.54,2025-05-08 01:32:24,3a76d789-db49-419a-9134-5453f386c7b2,Fort Portal,Western,980,withdrawal,0,0,1,0
49489.77,2025-02-21 15:58:41,7afd0519-5a95-4f2c-a888-22bd6bedbebb,Iganga,Eastern,788,transfer,2,0,0,0
1358.21,2025-01-18 15:30:12,35e14773-2e4a-4b2c-a946-aa029c202aac,Tororo,Eastern,833,withdrawal,2,0,0,0
13910.69,2025-04-16 11:23:53,eee0a26a-74ed-4688-bd0b-1fe497d35653,Mukono,Central,595,transfer,0,0,0,0
10793.15,2025-01-10 02:08:24,81179022-a9cb-4a56-aea9-dc31a6c201d1,Entebbe,Central,912,transfer,1,0,1,0
1685.68,2025-04-23 14:30:07,92dc7a94-e2d2-4275-a07f-9eb896b574c6,Kasese,Western,706,airtime,0,0,0,0
36886.03,2025-01-25 15:14:39,cace51a3-6faf-4638-82e4-6307ba9ce35a,Fort Portal,Western,990,withdrawal,1,0,0,0
34977.86,2025-01-08 21:46:24,6291f697-2f16-494b-95fa-3cdda1c78a01,Hoima,Western,63,deposit,0,0,0,0
39825.2,2025-05-03 21:29:22,7c9f51e5-c5e7-4369-839a-e998ac1760e0,Bushenyi,Western,97,deposit,1,0,0,0
13578.23,2025-05-08 11:53:31,616f1c2e-0487-40e0-b5be-4259d0a92e8d,Mbale,Eastern,837,airtime,2,0,0,0
22772.42,2025-04-21 13:26:29,3cd7eb1e-705c-4851-bad4-546efbffb3e0,Gulu,Northern,140,airtime,0,0,0,0
33296.56,2025-02-09 17:22:01,be2c76c5-f8a5-428f-9931-8cd9103a4507,Masaka,Central,342,deposit,2,0,0,0
22548.66,2025-03-04 18:51:51,0d849e6c-da0d-4fd8-af21-6bcd9452a482,Arua,Northern,316,transfer,2,0,0,0
35168.96,2025-03-08 15:59:08,189a0b56-e366-4e89-99f8-d23c0a94341b,Kasese,Western,645,airtime,1,0,0,0
32064.7,2025-01-11 06:15:00,dd1e65c1-f444-4aa8-bd5b-551a4c0308d4,Arua,Northern,557,airtime,0,0,0,0
6617.74,2025-03-09 21:59:44,3944d183-f5d8-464d-8b17-b16b2c2b5846,Njeru,Eastern,354,deposit,1,0,0,0
39271.11,2025-02-24 16:00:16,09905339-025f-4a3b-bcc4-d8f871ad08f8,Jinja,Eastern,406,withdrawal,0,0,0,0
36313.14,2025-01-18 22:52:13,422d3c85-d9b6-4f0d-9d41-860c7ebc3e39,Hoima,Western,819,deposit,2,0,1,0
33135.88,2025-05-11 01:16:52,6873e8f5-c345-4c83-946e-c9e5599aaf53,Masaka,Central,563,airtime,2,0,1,0
8599.59,2025-02-17 23:10:18,aa8f5547-33ad-4286-8e20-d21c8b99eee8,Entebbe,Central,186,withdrawal,0,0,1,0
14131.83,2025-05-11 16:42:27,a3a0ce04-9eee-4b3f-bcac-0c014ab726a8,Fort Portal,Western,216,deposit,0,0,0,0
20265.67,2025-03-30 15:46:44,b750180c-cae1-4ec6-9687-967b828fa9eb,Jinja,Eastern,41,withdrawal,2,0,0,0
14716.55,2025-05-12 13:31:14,eaf4227d-0853-4853-9500-203e5a650b28,Tororo,Eastern,168,transfer,2,0,0,0
12162.7,2025-05-05 08:53:21,41d6733d-d037-44bd-b22c-9a6f8f4ccd8f,Bushenyi,Western,956,transfer,0,0,0,0
40462.53,2025-04-21 17:07:57,d2770fa6-6e82-479c-9892-d79b63931a10,Mbarara,Western,532,deposit,2,0,0,0
32273.38,2025-02-14 04:49:29,7bb66909-e0b4-4534-99f7-cfdfd46eba11,Masaka,Central,361,airtime,1,0,1,0
28708.13,2025-01-06 20:12:03,6c13f35d-6fb8-4a0b-b086-3522bb3fae43,Masaka,Central,80,airtime,0,0,0,0
12071.68,2025-04-04 21:06:34,b71847f1-4168-4c85-9fee-76d7e70e5051,Bushenyi,Western,124,transfer,2,0,0,0
45985.75,2025-05-07 09:53:28,4b752ff0-e352-4c8b-a93c-151ac9a80a70,Mukono,Central,988,withdrawal,1,0,0,0
10367.97,2025-04-22 22:23:59,0205021f-6b94-4dda-8f0d-0c683c4cc28e,Jinja,Eastern,425,transfer,0,0,1,0
39952.6,2025-01-22 22:47:53,9989f570-8d36-49b3-a7eb-c2fbcf20985e,Kabale,Western,343,deposit,1,0,1,0
48366.96,2025-04-29 19:03:20,41bd52b9-09fb-4013-b8b0-707d92b4aa43,Luwero,Central,518,withdrawal,1,0,0,0
36627.54,2025-04-13 14:52:42,df5adbc5-abe3-4ac4-8d07-e3e332c76e62,Lira,Northern,118,withdrawal,2,0,0,0
49650.08,2025-05-20 19:23:14,7ee4eee6-03ed-4d72-960f-4ecb166d0ac1,Gulu,Northern,84,deposit,2,0,0,0
32901.5,2025-01-22 01:49:48,4326751a-e32d-40ed-a9ee-c06a32473b7a,Mukono,Central,944,airtime,2,0,1,0
11655.56,2025-02-02 11:00:58,140314ba-61b4-4a6c-b6f7-f8458815f14e,Mbarara,Western,237,airtime,2,0,0,0
10987.16,2025-03-20 23:59:49,da9e53d5-0929-44c5-806d-030f4dccae92,Njeru,Eastern,518,airtime,2,0,1,0
16903.65,2025-01-03 05:42:26,71134c7c-8cb8-47c3-bf06-1b9555ccb488,Njeru,Eastern,397,transfer,1,0,1,0
1349.37,2025-01-03 18:43:44,2b44e96d-4123-4dbc-9e7e-7395b9b64b00,Mbale,Eastern,410,deposit,1,0,0,0
34403.23,2025-04-08 10:47:27,f2e23704-2943-4b58-a075-5c29bcea04d3,Hoima,Western,792,deposit,0,0,0,0
14164.72,2025-03-03 02:20:04,359292c6-c0ca-447a-97da-579b27069c44,Iganga,Eastern,530,withdrawal,0,0,1,0
40943.98,2025-02-27 12:39:52,95dcb4e6-fb5c-4154-870d-ba81c076fc85,Masaka,Central,824,deposit,1,0,0,0
18599.46,2025-01-27 04:40:40,1bbabd55-64b5-4fc9-a85b-7b0385af6353,Jinja,Eastern,396,transfer,1,0,1,0
24517.87,2025-04-30 14:08:13,058c9c7e-100f-483d-a878-90deb05cc69f,Mukono,Central,259,deposit,1,0,0,0
48318.76,2025-01-23 07:34:48,ba4c1180-b6bb-4074-8dfc-f6fc3fef766d,Fort Portal,Western,293,deposit,1,0,0,0
12866.43,2025-05-09 07:45:11,ee3fd1a3-157e-4cb9-b941-fbd13fd0cdcb,Bushenyi,Western,596,withdrawal,2,0,0,0
36341.45,2025-01-22 03:07:09,539a62d8-db3b-40ca-944b-ae697c01e579,Gulu,Northern,55,withdrawal,0,0,1,0
38000.77,2025-04-13 08:07:56,634e26f2-c2fd-46ce-ab1c-e4b79c8e2279,Jinja,Eastern,286,deposit,0,0,0,0
11828.91,2025-02-02 18:10:35,f54b411b-3132-47cf-80cf-86b09a9a9275,Lira,Northern,852,deposit,1,0,0,0
25548.84,2025-03-23 02:41:40,bfc2a2d6-886f-41e0-ad20-41b3d5e13dda,Iganga,Eastern,414,withdrawal,1,0,1,0
18159.89,2025-03-29 09:16:31,fa8aa0a1-6f62-4afd-9630-f81c8faf891d,Mukono,Central,931,deposit,1,0,0,0
38823.41,2025-05-18 04:48:08,5ec602d8-ab56-404a-9248-5e90c9e6ebee,Njeru,Eastern,409,transfer,2,0,1,0
31501.68,2025-01-03 03:52:48,f424c621-1972-4829-aacf-1727c3e4fee3,Luwero,Central,332,airtime,0,0,1,0
24323.17,2025-02-09 06:51:22,e7f207ef-b95d-47e6-85d5-7dc1fa8443db,Mbarara,Western,162,airtime,2,0,0,0
39188.8,2025-03-25 04:07:47,a7b18d52-95d6-4fde-8297-92e49d33fedb,Kabale,Western,208,withdrawal,1,0,1,0
12522.62,2025-02-22 17:47:51,f4efbd11-b7bf-4ff1-bb2b-2dcf1a238905,Jinja,Eastern,838,transfer,1,0,0,0
37927.47,2025-01-20 01:20:56,7bf24f80-251a-43a9-9d99-f0ad11efa9e1,Mbale,Eastern,109,airtime,0,0,1,0
43403.34,2025-01-22 18:05:08,03eb42a6-132c-4350-b253-2a81c70e9a05,Kabale,Western,910,transfer,2,0,0,0
44052.46,2025-01-18 18:50:38,7e601a62-d815-4983-9b0b-8295cd59fc25,Njeru,Eastern,899,withdrawal,0,0,0,0
39400.01,2025-02-26 06:22:08,9b0f6860-3e56-4ed3-8aca-2495d71e1ce3,Entebbe,Central,521,withdrawal,1,0,0,0
20992.69,2025-04-12 19:04:27,3872785a-c9a2-45c0-b736-f0fdebef5889,Lira,Northern,675,transfer,2,0,0,0
49108.59,2025-04-01 05:44:12,0a69f4ae-2787-496f-820c-e46d575f318e,Kabale,Western,807,withdrawal,2,0,1,0
19600.09,2025-03-15 01:08:32,8074c568-d0a6-4d67-8990-249e64bceb9b,Mbale,Eastern,423,deposit,2,0,1,0
32292.64,2025-05-19 19:35:37,f6cdad20-8dc0-4b50-b4ac-738e0bff0723,Kasese,Western,734,deposit,1,0,0,0
8892.63,2025-05-07 11:59:43,d6b31b42-e2ff-46a0-84a1-2babaa75ec82,Tororo,Eastern,345,withdrawal,1,0,0,0
49042.0,2025-04-24 17:24:47,dd95d825-73b5-40cb-8b80-c664654cc6ee,Masaka,Central,690,airtime,0,0,0,0
35495.31,2025-01-15 23:04:59,24dc9a8d-8d78-41ad-87cb-e95b962d4e1d,Njeru,Eastern,506,deposit,0,0,1,0
37915.5,2025-04-30 20:56:28,976b6439-5b89-4bd2-b2bb-9b1151788b2f,Fort Portal,Western,943,withdrawal,2,0,0,0
4223.06,2025-04-16 18:40:02,245a4051-c6ec-4f8f-88bd-9491417aba5d,Kasese,Western,518,withdrawal,0,0,0,0
38407.47,2025-02-26 13:55:34,5e70ad41-f127-45e1-ac06-754b5de807af,Kasese,Western,195,airtime,0,0,0,0
38961.45,2025-01-09 21:08:11,9637e002-58c7-4f08-969f-543e96016e8e,Njeru,Eastern,589,airtime,2,0,0,0
33916.86,2025-03-06 08:57:39,08e5cc6d-0d62-4f77-8a7b-b26565d147e3,Mbale,Eastern,538,withdrawal,1,0,0,0
15303.57,2025-04-05 19:33:57,6586c244-5bd0-476b-9313-5b7210f63614,Tororo,Eastern,486,deposit,1,0,0,0
24994.81,2025-05-02 02:21:52,4c922ab5-5fea-4c3f-899d-cf9149dbe780,Kabale,Western,961,airtime,1,0,1,0
6411.28,2025-05-08 23:43:28,b3229766-8bec-4de5-80c9-282561b3c85f,Fort Portal,Western,855,airtime,1,0,1,0
24107.77,2025-01-21 15:11:05,0ed47aca-d4d5-446c-8c85-d209ed2f7ea2,Soroti,Eastern,522,airtime,2,0,0,0
12947.37,2025-05-06 19:06:02,b74bbe4b-c5cf-4d70-b9c7-ef7b181e43ba,Entebbe,Central,901,airtime,2,0,0,0
18105.75,2025-01-30 03:07:52,60657743-7f6d-4ae2-9071-2e2d556b79f2,Mbarara,Western,285,withdrawal,0,0,1,0
8967.42,2025-01-20 14:32:12,524bf0e6-f1a9-42cc-9c00-96259d7ecaf2,Kampala,Central,102,airtime,0,0,0,0
12272.66,2025-04-24 21:20:42,aa2f3547-91d0-46be-adf9-655a0d4ee372,Jinja,Eastern,766,withdrawal,2,0,0,0
4751.86,2025-05-20 20:07:19,22b3ee86-9f5d-449b-802e-22f75cca751b,Kasese,Western,125,airtime,2,0,0,0
46075.17,2025-04-14 13:48:14,8d6b0fa7-1c48-43a5-9da9-74e19c1f8eeb,Masaka,Central,990,withdrawal,0,0,0,0
26990.12,2025-03-21 08:45:31,15778c80-743c-487f-8851-5842f80da942,Fort Portal,Western,465,transfer,1,0,0,0
20440.36,2025-01-24 00:02:54,9ba0b3e3-7101-4a45-a755-6944f5c7f4c3,Gulu,Northern,550,deposit,0,0,1,0
